Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,day_of_week,weekend_flag,total_minutes_tracked,sedentary_percentage,active_percentage,sedentary_ratio,active_intensity_ratio,calories_per_step,highly_active_day_flag,avg_daily_steps_per_user,avg_daily_calories,activity_consistency,active_mins_consistency,total_days_tracked,wear_compliance,wear_compliance_segment,user_activity_segment,weekend_activity_change,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,sleep_efficiency,sleep_consistency,avg_sleep_duration,sleep_deficit_category
1503960366,2016-04-08,12521,7.94000005722046,7.94000005722046,0.0,3.30999994277954,0.899999976158142,3.74000000953674,0.0,46,22,212,1160,1895,Friday,0,1440,80.55555555555556,19.444444444444446,0.8055555555555556,0.24285714285714285,0.1513457391582142,1,12174.795918367347,1844.6326530612246,2668.455818911566,16.029681228025368,49,0.8032786885245902,high_compliance,active,-0.018287359112513963,,,,,,,
1503960366,2016-04-09,12432,8.10000038146973,8.10000038146973,0.0,2.58999991416931,0.589999973773956,4.92000007629395,0.0,32,15,248,738,1883,Saturday,1,1033,71.44240077444337,28.55759922555663,0.7144240077444337,0.15932203389830507,0.15146396396396397,1,12174.795918367347,1844.6326530612246,2668.455818911566,16.029681228025368,49,0.8032786885245902,high_compliance,active,-0.018287359112513963,1.0,380.0,407.0,0.9336609336609336,92.87948961873519,358.18,deficit
1503960366,2016-04-10,10057,6.98000001907349,6.98000001907349,0.0,4.0,0.490000009536743,2.48000001907349,0.0,44,13,168,737,1755,Sunday,1,962,76.61122661122661,23.38877338877339,0.7661122661122661,0.25333333333333335,0.17450531967783633,1,12174.795918367347,1844.6326530612246,2668.455818911566,16.029681228025368,49,0.8032786885245902,high_compliance,active,-0.018287359112513963,1.0,455.0,478.0,0.9518828451882845,92.87948961873519,358.18,optimal
1503960366,2016-04-11,10990,7.26000022888184,7.26000022888184,0.0,2.03999996185303,0.569999992847443,4.65000009536743,0.0,26,14,216,855,1811,Monday,0,1111,76.95769576957696,23.042304230423042,0.7695769576957696,0.15625,0.16478616924476797,1,12174.795918367347,1844.6326530612246,2668.455818911566,16.029681228025368,49,0.8032786885245902,high_compliance,active,-0.018287359112513963,1.0,310.0,329.0,0.9422492401215805,92.87948961873519,358.18,deficit
1624580081,2016-03-25,1810,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.12999999523163,0.0099999997764825,0,0,121,1319,1373,Friday,0,1440,91.59722222222221,8.402777777777779,0.9159722222222222,0.0,0.7585635359116022,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-03-26,815,0.529999971389771,0.529999971389771,0.0,0.0,0.0,0.529999971389771,0.0,0,0,47,1393,1264,Saturday,1,1440,96.73611111111111,3.2638888888888893,0.9673611111111111,0.0,1.550920245398773,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-03-27,1985,1.28999996185303,1.28999996185303,0.0,0.0,0.0,1.27999997138977,0.0099999997764825,0,0,112,1328,1350,Sunday,1,1440,92.22222222222223,7.777777777777778,0.9222222222222223,0.0,0.6801007556675063,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-03-28,1905,1.24000000953674,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0,0,95,1345,1342,Monday,0,1440,93.40277777777779,6.597222222222222,0.9340277777777778,0.0,0.7044619422572178,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-03-29,1552,1.00999999046326,1.00999999046326,0.0,0.0,0.0,1.0,0.0,0,0,66,1374,1300,Tuesday,0,1440,95.41666666666667,4.583333333333333,0.9541666666666667,0.0,0.8376288659793815,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-03-30,1675,1.0900000333786,1.0900000333786,0.0,0.0,0.0,1.0900000333786,0.0,0,0,84,1356,1313,Wednesday,0,1440,94.16666666666667,5.833333333333333,0.9416666666666667,0.0,0.7838805970149254,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-03-31,4506,2.9300000667572,2.9300000667572,0.0,0.509999990463257,0.270000010728836,2.15000009536743,0.0099999997764825,7,4,144,1285,1498,Thursday,0,1440,89.23611111111111,10.76388888888889,0.8923611111111112,0.07096774193548387,0.3324456280514869,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-01,9218,5.98999977111816,5.98999977111816,0.0,0.0,0.0,5.96999979019165,0.0099999997764825,0,0,221,1219,1541,Friday,0,1440,84.65277777777777,15.347222222222223,0.8465277777777778,0.0,0.16717292254285093,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-02,1556,1.00999999046326,1.00999999046326,0.0,0.0,0.0,1.00999999046326,0.0099999997764825,0,0,88,1352,1327,Saturday,1,1440,93.88888888888889,6.111111111111111,0.9388888888888889,0.0,0.852827763496144,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-03,2910,1.88999998569489,1.88999998569489,0.0,0.0,0.0,1.87999999523163,0.0099999997764825,0,0,157,1283,1452,Sunday,1,1440,89.09722222222223,10.902777777777779,0.8909722222222223,0.0,0.49896907216494846,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-04,18464,12.0,12.0,0.0,0.0,0.0,12.0,0.0,0,0,270,1170,1574,Monday,0,1440,81.25,18.75,0.8125,0.0,0.0852469670710572,1,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-05,1335,0.870000004768372,0.870000004768372,0.0,0.0,0.0,0.870000004768372,0.0,0,0,74,1366,1308,Tuesday,0,1440,94.86111111111111,5.138888888888888,0.9486111111111111,0.0,0.9797752808988764,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-06,1004,0.649999976158142,0.649999976158142,0.0,0.0,0.0,0.649999976158142,0.0,0,0,55,1385,1276,Wednesday,0,1440,96.18055555555556,3.8194444444444446,0.9618055555555556,0.0,1.2709163346613546,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-07,1111,0.720000028610229,0.720000028610229,0.0,0.0,0.0,0.720000028610229,0.0,0,0,54,1386,1278,Thursday,0,1440,96.25,3.75,0.9625,0.0,1.1503150315031503,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-08,6344,4.11999988555908,4.11999988555908,0.0,0.0,0.0,4.09999990463257,0.0,0,0,143,1297,1409,Friday,0,1440,90.06944444444444,9.930555555555555,0.9006944444444445,0.0,0.22209962168978561,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-09,3572,2.3199999332428,2.3199999332428,0.0,0.0,0.0,2.28999996185303,0.0299999993294477,0,0,122,1318,1370,Saturday,1,1440,91.52777777777777,8.472222222222223,0.9152777777777777,0.0,0.38353863381858905,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-10,3910,2.53999996185303,2.53999996185303,0.0,0.469999998807907,0.25,1.80999994277954,0.0099999997764825,7,7,186,1240,1555,Sunday,1,1440,86.11111111111111,13.88888888888889,0.8611111111111112,0.07,0.3976982097186701,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1624580081,2016-04-11,10000,6.5,6.5,0.0,0.0,0.0,6.5,0.0,0,0,172,1268,1469,Monday,0,1440,88.05555555555556,11.944444444444445,0.8805555555555555,0.0,0.1469,0,5137.408163265306,1448.6326530612246,5627.8956395736395,26.727221848802433,49,0.8032786885245902,high_compliance,low_active,0.3656312576012578,,,,,,,
1644430081,2016-04-01,4636,3.41000008583069,3.41000008583069,0.0,0.0,0.779999971389771,2.59999990463257,0.0299999993294477,0,16,586,838,3323,Friday,0,1440,58.19444444444445,41.80555555555556,0.5819444444444445,0.026578073089700997,0.7167817083692839,0,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1644430081,2016-04-02,20237,14.710000038147,14.710000038147,0.0,2.5699999332428,6.40000009536743,5.73000001907349,0.0099999997764825,34,141,347,918,4029,Saturday,1,1440,63.74999999999999,36.25,0.6375,0.33524904214559387,0.19909077432425754,1,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1644430081,2016-04-03,12912,9.40999984741211,9.40999984741211,0.0,4.82999992370605,0.769999980926514,3.78999996185303,0.0299999993294477,59,16,283,1082,3436,Sunday,1,1440,75.13888888888889,24.86111111111111,0.7513888888888889,0.20949720670391062,0.2661090458488228,1,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1644430081,2016-04-04,2819,2.04999995231628,2.04999995231628,0.0,0.310000002384186,0.170000001788139,1.55999994277954,0.0099999997764825,4,4,87,1345,2444,Monday,0,1440,93.40277777777779,6.597222222222222,0.9340277777777778,0.08421052631578947,0.8669741042923023,0,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1644430081,2016-04-05,9921,7.21000003814697,7.21000003814697,0.0,0.340000003576279,1.51999998092651,5.3600001335144,0.0,5,35,219,1181,3098,Tuesday,0,1440,82.01388888888889,17.98611111111111,0.8201388888888889,0.15444015444015444,0.31226690857776435,1,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1644430081,2016-04-06,8046,5.84999990463257,5.84999990463257,0.0,1.28999996185303,2.11999988555908,2.45000004768372,0.0,18,41,137,1244,2925,Wednesday,0,1440,86.38888888888889,13.61111111111111,0.8638888888888889,0.3010204081632653,0.3635346756152125,1,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1644430081,2016-04-07,11166,8.11999988555908,8.11999988555908,0.0,0.209999993443489,2.41000008583069,5.5,0.0,3,58,230,1149,3202,Thursday,0,1440,79.79166666666667,20.208333333333332,0.7979166666666667,0.20962199312714777,0.28676338885903635,1,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1644430081,2016-04-08,7842,5.69999980926514,5.69999980926514,0.0,0.479999989271164,2.41000008583069,2.80999994277954,0.0,7,43,161,1229,2928,Friday,0,1440,85.34722222222221,14.652777777777779,0.8534722222222222,0.23696682464454977,0.37337413925019125,1,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1644430081,2016-04-09,13840,10.0600004196167,10.0600004196167,0.0,1.30999994277954,3.72000002861023,5.03000020980835,0.0,18,81,192,1149,3290,Saturday,1,1440,79.79166666666667,20.208333333333332,0.7979166666666667,0.3402061855670103,0.23771676300578035,1,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1644430081,2016-04-10,1329,0.970000028610229,0.970000028610229,0.0,0.0,0.0,0.970000028610229,0.0,0,0,35,207,489,Sunday,1,242,85.53719008264463,14.46280991735537,0.8553719008264463,0.0,0.36794582392776526,0,7780.925,2837.575,4697.1553933314335,14.91374774477803,40,0.6557377049180327,medium_compliance,somewhat_active,0.6036061432373973,,,,,,,
1844505072,2016-04-01,6847,4.53000020980835,4.53000020980835,0.0,0.610000014305115,0.370000004768372,3.54999995231628,0.0,9,9,251,1171,1969,Friday,0,1440,81.31944444444444,18.680555555555557,0.8131944444444444,0.06691449814126393,0.28757119906528406,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,,,,,,,
1844505072,2016-04-02,5367,3.54999995231628,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0,0,263,1177,1889,Saturday,1,1440,81.73611111111111,18.26388888888889,0.8173611111111111,0.0,0.35196571641512947,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,,,,,,,
1844505072,2016-04-03,2841,1.87999999523163,1.87999999523163,0.0,0.0,0.0,1.87999999523163,0.0,0,0,136,1114,1636,Sunday,1,1250,89.12,10.879999999999999,0.8912,0.0,0.575853572685674,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,,,,,,,
1844505072,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,669,1347,Monday,0,669,100.0,0.0,1.0,0.0,0.0,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,1.0,940.0,961.0,0.9781477627471384,167.23994738100103,678.8,oversleep
1844505072,2016-04-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,Tuesday,0,1440,100.0,0.0,1.0,0.0,0.0,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,,,,,,,
1844505072,2016-04-06,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1349,Wednesday,0,1440,99.93055555555556,0.06944444444444445,0.9993055555555556,0.0,192.71428571428572,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,,,,,,,
1844505072,2016-04-07,6344,4.19000005722046,4.19000005722046,0.0,0.0,0.0,4.19000005722046,0.0,0,0,290,1150,1965,Thursday,0,1440,79.86111111111111,20.13888888888889,0.7986111111111112,0.0,0.30974148802017654,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,,,,,,,
1844505072,2016-04-08,5316,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,221,1219,1824,Friday,0,1440,84.65277777777777,15.347222222222223,0.8465277777777778,0.0,0.3431151241534989,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,,,,,,,
1844505072,2016-04-09,4979,3.28999996185303,3.28999996185303,0.0,0.0,0.0,3.28999996185303,0.0,0,0,184,620,1807,Saturday,1,804,77.11442786069652,22.885572139303484,0.7711442786069652,0.0,0.3629242819843342,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,,,,,,,
1844505072,2016-04-10,6556,4.34000015258789,4.34000015258789,0.0,0.0,0.0,4.32999992370605,0.0,0,0,305,810,1971,Sunday,1,1115,72.6457399103139,27.3542600896861,0.726457399103139,0.0,0.30064063453325196,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,1.0,498.0,961.0,0.518210197710718,167.23994738100103,678.8,optimal
1844505072,2016-04-11,5430,3.58999991416931,3.58999991416931,0.0,0.0,0.0,3.58999991416931,0.0,0,0,251,1189,1888,Monday,0,1440,82.56944444444444,17.430555555555554,0.8256944444444444,0.0,0.34769797421731125,0,2944.5,1613.5714285714287,2760.8763212023114,1.4396492668752354,42,0.6885245901639344,medium_compliance,sedentary,0.10214959804264244,,,,,,,
1927972279,2016-04-01,4317,2.99000000953674,2.99000000953674,0.0,0.0,0.370000004768372,2.61999988555908,0.0,0,11,192,854,2590,Friday,0,1057,80.79470198675497,19.205298013245034,0.8079470198675497,0.054187192118226604,0.5999536715311559,0,1298.7142857142858,2225.309523809524,1439.0520132587674,3.5371760490337913,42,0.6885245901639344,medium_compliance,sedentary,0.7869942469112516,1.0,384.0,406.0,0.9458128078817734,155.73421212946823,415.6,deficit
1927972279,2016-04-02,5662,3.92000007629395,3.92000007629395,0.0,0.0,0.0,3.92000007629395,0.0,0,0,267,858,2783,Saturday,1,1125,76.26666666666667,23.733333333333334,0.7626666666666667,0.0,0.4915224302366655,0,1298.7142857142858,2225.309523809524,1439.0520132587674,3.5371760490337913,42,0.6885245901639344,medium_compliance,sedentary,0.7869942469112516,1.0,280.0,315.0,0.8888888888888888,155.73421212946823,415.6,deficit
1927972279,2016-04-03,3198,2.21000003814697,2.21000003814697,0.0,0.0,0.0,2.21000003814697,0.0,0,0,146,1183,2449,Sunday,1,1329,89.0142964635064,10.985703536493604,0.8901429646350639,0.0,0.765791119449656,0,1298.7142857142858,2225.309523809524,1439.0520132587674,3.5371760490337913,42,0.6885245901639344,medium_compliance,sedentary,0.7869942469112516,,,,,,,
1927972279,2016-04-04,2352,1.62999999523163,1.62999999523163,0.0,0.0,0.0,1.62999999523163,0.0,0,0,128,829,2380,Monday,0,957,86.62486938349008,13.375130616509928,0.8662486938349008,0.0,1.0119047619047619,0,1298.7142857142858,2225.309523809524,1439.0520132587674,3.5371760490337913,42,0.6885245901639344,medium_compliance,sedentary,0.7869942469112516,2.0,572.0,594.0,0.9629629629629629,155.73421212946823,415.6,oversleep
1927972279,2016-04-05,2234,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,108,912,2344,Tuesday,0,1020,89.41176470588236,10.588235294117647,0.8941176470588236,0.0,1.0492390331244406,0,1298.7142857142858,2225.309523809524,1439.0520132587674,3.5371760490337913,42,0.6885245901639344,medium_compliance,sedentary,0.7869942469112516,1.0,393.0,420.0,0.9357142857142857,155.73421212946823,415.6,deficit
1927972279,2016-04-06,1259,0.870000004768372,0.870000004768372,0.0,0.0,0.0,0.870000004768372,0.0,0,0,73,938,2202,Wednesday,0,1011,92.77942631058357,7.220573689416419,0.9277942631058358,0.0,1.7490071485305798,0,1298.7142857142858,2225.309523809524,1439.0520132587674,3.5371760490337913,42,0.6885245901639344,medium_compliance,sedentary,0.7869942469112516,1.0,414.0,429.0,0.965034965034965,155.73421212946823,415.6,deficit
1927972279,2016-04-07,768,0.529999971389771,0.529999971389771,0.0,0.0,0.0,0.529999971389771,0.0,0,0,43,1397,2130,Thursday,0,1440,97.01388888888889,2.986111111111111,0.9701388888888889,0.0,2.7734375,0,1298.7142857142858,2225.309523809524,1439.0520132587674,3.5371760490337913,42,0.6885245901639344,medium_compliance,sedentary,0.7869942469112516,,,,,,,
1927972279,2016-04-08,519,0.360000014305115,0.360000014305115,0.0,0.0,0.0,0.360000014305115,0.0,0,0,34,1406,2088,Friday,0,1440,97.63888888888889,2.361111111111111,0.9763888888888889,0.0,4.023121387283237,0,1298.7142857142858,2225.309523809524,1439.0520132587674,3.5371760490337913,42,0.6885245901639344,medium_compliance,sedentary,0.7869942469112516,,,,,,,
1927972279,2016-04-09,2523,1.75,1.75,0.0,0.0,0.370000004768372,1.37999999523163,0.0,0,9,134,1250,2443,Saturday,1,1393,89.73438621679828,10.265613783201722,0.8973438621679828,0.06293706293706294,0.9682917162108601,0,1298.7142857142858,2225.309523809524,1439.0520132587674,3.5371760490337913,42,0.6885245901639344,medium_compliance,sedentary,0.7869942469112516,,,,,,,
